n_estimators,learning_rate,num_leaves,feature_fraction,bagging_fraction,max_depth,reg_alpha,reg_lambda,Modelo,Metodo,ETF,date
189,0.010823571516424789,45,0.7770798849627406,0.6847884742474566,16,0.4989867610946577,1.3582859466144261,LGBMR,5,XLI,2023-04-30
240,0.012061462659296578,47,0.7339325245928906,0.672799558086371,15,0.30951437293258,1.4078467050900265,LGBMR,5,XLI,2023-04-30
158,0.011997768028261954,43,0.6140338381235995,0.6088514093633032,12,0.4938330880084115,1.3025772107736981,LGBMR,5,XLK,2023-04-30
203,0.045742545764729685,39,0.6752125900292627,0.7745475673011943,14,0.49756972493727775,1.2075212098205632,LGBMR,5,XLK,2023-04-30
133,0.0844156042163769,50,0.6523818618613266,0.7223195208843199,19,0.4963459473788124,1.4814955978020388,LGBMR,5,XLK,2023-04-30
235,0.0833670957671575,34,0.7430146650008953,0.6007611661350359,18,0.49895518849734544,1.2287231149647828,LGBMR,5,XLI,2023-04-30
100,0.010132593516251384,42,0.7705512215957908,0.6504221053955453,20,0.41831588037206235,1.3147156002116989,LGBMR,5,XLI,2023-04-30
258,0.05962318494451482,48,0.6377559527684343,0.7737370035873486,17,0.36477175451603305,1.2257634624978235,LGBMR,5,XLB,2023-04-30
206,0.057240718055883905,50,0.6066456067746296,0.7981271420453824,18,0.49750278850050306,1.4385347507142576,LGBMR,5,XLK,2023-04-30
101,0.01051701488712459,31,0.6656372826221718,0.6630372321036494,14,0.49742398492970447,1.1426678432831003,LGBMR,5,XLF,2023-04-30
107,0.023079475999536893,50,0.7645206832136021,0.7173331037368751,16,0.48502738893420183,1.0126714563177297,LGBMR,5,XLF,2023-04-30
168,0.011244724074155674,37,0.7929191770190263,0.7353496037009827,14,0.4933914190017073,1.392012643516812,LGBMR,5,XLF,2023-04-30
166,0.06256821458432665,37,0.641535123678489,0.6918897953312778,12,0.2887561702224334,1.3405512438792333,LGBMR,5,XLP,2023-04-30
224,0.09898864113163121,48,0.7216869154643412,0.679385362859371,18,0.32013771243831485,1.1201536900595488,LGBMR,5,XLP,2023-04-30
232,0.02685576726002664,45,0.6105354496417594,0.6014232106136304,17,0.4486136761600652,1.3827468370269784,LGBMR,5,XLP,2023-04-30
295,0.01489267680558782,48,0.7824269940438501,0.6140621306029943,20,0.4971568455768296,1.2821415569211523,LGBMR,5,XLF,2023-04-30
252,0.010055904770604637,46,0.6772383914310678,0.7953469249365278,14,0.4968976253081342,1.009288731100091,LGBMR,5,XLY,2023-04-30
229,0.08837455318515859,50,0.7529611914597814,0.6859228261433113,12,0.4989929691609417,1.3640359732620277,LGBMR,5,XLY,2023-04-30
229,0.031744326607139065,41,0.669792754886399,0.6035984070723014,18,0.2611686920854427,1.2162851487261248,LGBMR,5,XLV,2023-04-30
297,0.0858900455362682,50,0.6032020545872017,0.7837678683552602,15,0.49631893247085024,1.3146536106479791,LGBMR,5,XLY,2023-04-30
166,0.0183236202262321,41,0.7991546957231714,0.6222115443816882,10,0.27845851592372967,1.3091338684176845,LGBMR,5,XLV,2023-04-30
125,0.013252189971644679,36,0.6400360397752045,0.7559798916465741,18,0.27571896552380853,1.499855963959924,LGBMR,5,XLV,2023-04-30
101,0.010709696214822971,50,0.6114274183341811,0.7979135903889166,17,0.4970209066173953,1.11934424150131,LGBMR,5,XLY,2023-04-30
297,0.09965492095678002,31,0.6670381541165221,0.6821179885835499,20,0.2350494530918364,1.2487645446364506,LGBMR,5,XLP,2023-04-30
160,0.09796839813038603,47,0.7075023403155999,0.6973410421451498,14,0.33807698406322,1.403739596481728,LGBMR,5,XLU,2023-04-30
174,0.05387295591295483,44,0.7670959558258009,0.6333825769602048,14,0.18493325715422587,1.0306532846305452,LGBMR,5,XLV,2023-04-30
278,0.055881594390388756,31,0.7982596930859622,0.6813385422635923,14,0.3341428015697748,1.0626193837165974,LGBMR,5,XLU,2023-04-30
185,0.061946856178407894,33,0.6656648876254497,0.6548981951186966,10,0.24475757774823892,1.1198781849236505,LGBMR,5,XLU,2023-04-30
102,0.03615169060180737,31,0.6201180635522657,0.7469401393749199,14,0.4960345568966577,1.2057108039861768,LGBMR,5,IYR,2023-04-30
100,0.010122355923000398,35,0.643953948534798,0.6758359799519005,20,0.408443466735515,1.389715137271367,LGBMR,5,IYR,2023-04-30
231,0.05047416551303536,43,0.7667241798023244,0.6449936605725203,16,0.33494176003770354,1.1190919999972095,LGBMR,5,XLU,2023-04-30
100,0.01014212847797745,31,0.7931989116227527,0.6026462384599789,10,0.49222512998815016,1.3381907724082212,LGBMR,5,IYR,2023-04-30
211,0.02126103119423086,37,0.7465071759997494,0.7318515286684795,11,0.48858714728030694,1.2268203933663213,LGBMR,5,VOX,2023-04-30
100,0.01402504228398354,48,0.6688628779125868,0.7323912731700598,16,0.4866754859507175,1.1057194404322914,LGBMR,5,VOX,2023-04-30
175,0.01060303421726281,47,0.7388075893024831,0.7536194742049329,11,0.4103660668200672,1.0079592824961217,LGBMR,5,VOX,2023-04-30
100,0.048798006421622055,48,0.789968135403269,0.7556768409368352,13,0.49950766892554765,1.433714333620399,LGBMR,5,SPY,2023-04-30
215,0.07421080471265888,35,0.7878606050184812,0.6977907018627811,12,0.4981234502973475,1.345035348717998,LGBMR,5,SPY,2023-04-30
152,0.010630963476521163,42,0.6721352236057496,0.6964589438640879,10,0.20876780276441917,1.0963118933253113,LGBMR,5,IYR,2023-04-30
291,0.0982334079903851,50,0.7269955803741526,0.6008364482108962,19,0.49341901233928404,1.0108517475005672,LGBMR,5,SPY,2023-04-30
267,0.013684438114885927,33,0.6663156326092101,0.7378774321690466,18,0.4993695463144904,1.1237813974472124,LGBMR,5,VOX,2023-04-30
231,0.08813001985924987,50,0.6496705296009684,0.6477015039755329,13,0.4999097587019303,1.318704225825166,LGBMR,5,SPY,2023-04-30
161,0.011728600545424437,38,0.6268883032113869,0.6976630301435915,11,0.4947725478176912,1.3764808485744362,LGBMR,5,XLE,2023-05-31
187,0.012149888242235146,43,0.7107682709889173,0.6093151618828833,18,0.2741058763279746,1.232178635568519,LGBMR,5,XLE,2023-05-31
101,0.01077848599090187,44,0.7065848035622276,0.604057823774112,16,0.25813166839174917,1.3705036147968228,LGBMR,5,XLE,2023-05-31
129,0.09719607467780092,34,0.6599140221196768,0.7329294834946617,20,0.4969996877975773,1.0907631222232514,LGBMR,5,XLB,2023-05-31
100,0.011279599972919734,50,0.7253786328557005,0.7470026320868174,18,0.43825710250973515,1.0071997954160916,LGBMR,5,XLB,2023-05-31
161,0.05691694249200765,45,0.6450558085464156,0.6473180942744657,15,0.48492304574687395,1.2744643338943942,LGBMR,5,XLB,2023-05-31
125,0.011664009994919252,45,0.7010533514515973,0.695398517309723,20,0.40193879178796255,1.1847996692725458,LGBMR,5,XLI,2023-05-31
101,0.010665053592626698,31,0.7487681468547623,0.686019428443284,20,0.49399535049624804,1.4085177157477646,LGBMR,5,XLI,2023-05-31
243,0.010919010002459194,49,0.6023970852885591,0.7945602966043458,20,0.4986172032477683,1.0190098557356575,LGBMR,5,XLI,2023-05-31
242,0.060524349198356434,50,0.755119052519582,0.77389959831684,20,0.437069624519805,1.1673923263617778,LGBMR,5,XLE,2023-05-31
114,0.013112925837366117,31,0.6391082727140716,0.7832727708725785,11,0.4934708659412059,1.4428245482102726,LGBMR,5,XLK,2023-05-31
242,0.03183489741850127,35,0.6028754965234899,0.7025903895002116,13,0.4942718678677368,1.024302769190041,LGBMR,5,XLK,2023-05-31
100,0.012352333528694658,35,0.603923733585624,0.7228900403880069,10,0.4304715147129136,1.2082156181484798,LGBMR,5,XLI,2023-05-31
271,0.09995298745115622,39,0.7488387362988603,0.7585046039273594,18,0.3855413631851466,1.3621698899216115,LGBMR,5,XLK,2023-05-31
253,0.08575676040106976,50,0.6980552634963467,0.7243729075609516,18,0.31579013636280867,1.2220412792634352,LGBMR,5,XLB,2023-05-31
160,0.047945103610407956,38,0.70619815918356,0.7176414640464255,18,0.49821196207235113,1.2893635365486635,LGBMR,5,XLK,2023-05-31
113,0.014274839059146237,45,0.649403905772742,0.7197748289403045,17,0.47998644160533943,1.2745983673148593,LGBMR,5,XLF,2023-05-31
202,0.01244136175521992,34,0.705271602287655,0.799555966202064,17,0.48801929738392213,1.377893561311347,LGBMR,5,XLF,2023-05-31
178,0.01369454610298868,41,0.6195044945790719,0.6593714630390374,15,0.10983738235138074,1.0499736045605759,LGBMR,5,XLP,2023-05-31
243,0.06538492472758682,40,0.6436410876504046,0.7180407742031275,10,0.37551323375659484,1.2860427811444788,LGBMR,5,XLP,2023-05-31
179,0.010202275924402204,31,0.6594818401190036,0.6381854017170211,20,0.3072334763195994,1.145637883345697,LGBMR,5,XLF,2023-05-31
254,0.021158688433770948,36,0.6006347035246467,0.7367215959916277,12,0.41682198506210655,1.264703140859881,LGBMR,5,XLP,2023-05-31
177,0.09907540856259373,31,0.650090260951166,0.7406251869269597,10,0.471879797656745,1.498209051134937,LGBMR,5,XLF,2023-05-31
106,0.010053329321417136,47,0.7317053074218622,0.6932098646105294,16,0.4995448152307437,1.289259336969355,LGBMR,5,XLY,2023-05-31
165,0.01756177391803946,43,0.7194562586639466,0.6562472105171391,19,0.46681461688493775,1.118304912883396,LGBMR,5,XLY,2023-05-31
170,0.012004548581281737,44,0.7321171442984564,0.7596899406075057,17,0.4951812834746837,1.0066631686688192,LGBMR,5,XLY,2023-05-31
240,0.09663095838551197,42,0.7119348916534498,0.7460215506244907,20,0.20866531006886377,1.3518049605707485,LGBMR,5,XLV,2023-05-31
243,0.08780846933685356,38,0.7472427811241842,0.6201113694930427,17,0.2518575248521985,1.1933176820103297,LGBMR,5,XLV,2023-05-31
300,0.05666408728604897,38,0.7522024656939721,0.787516997493472,16,0.38919166463733773,1.1727417998152658,LGBMR,5,XLP,2023-05-31
236,0.099675361733814,45,0.6017914819865137,0.60779824692914,13,0.49982211398427406,1.4898027846065374,LGBMR,5,XLV,2023-05-31
105,0.09857814582550252,33,0.6115724933273569,0.7964314197766891,20,0.3763669830937363,1.1408997157166234,LGBMR,5,XLU,2023-05-31
103,0.03468617667887969,44,0.7750257823934971,0.6488427458645428,17,0.49781708302816685,1.0964676802264306,LGBMR,5,XLY,2023-05-31
131,0.0624596293863572,31,0.6446565627884816,0.6558579325549317,15,0.32009435840083006,1.1316577293754115,LGBMR,5,XLU,2023-05-31
154,0.0691117266947601,31,0.711153899610079,0.792906867059516,18,0.20286086240717263,1.080024296254594,LGBMR,5,XLV,2023-05-31
149,0.0697529966973162,46,0.7717652206064873,0.6756336663177285,18,0.3362590870028418,1.409011078017047,LGBMR,5,XLU,2023-05-31
101,0.023767628138708495,34,0.671067404931647,0.7176217938955759,20,0.3165906581665273,1.3776883178742567,LGBMR,5,IYR,2023-05-31
221,0.08718423905160308,48,0.7581910860445102,0.6172705046030825,15,0.49990061978167544,1.1847663849351822,LGBMR,5,IYR,2023-05-31
106,0.027108173948817153,46,0.7355233290864461,0.6834421676955328,17,0.4805889357352141,1.3819191585933488,LGBMR,5,VOX,2023-05-31
256,0.010091206491889451,50,0.654901120332479,0.6280866246025859,20,0.43011601213783723,1.1940816474804339,LGBMR,5,IYR,2023-05-31
181,0.09795811546957571,36,0.7644757594570406,0.603370813761394,11,0.33958908833256995,1.002414497122078,LGBMR,5,XLU,2023-05-31
104,0.02358042413664256,40,0.6889241264182149,0.7891665052451295,14,0.49434228578766387,1.0100050999146926,LGBMR,5,VOX,2023-05-31
127,0.08642177183730067,48,0.7640150933280684,0.7149854686164622,20,0.49900549063725236,1.357442832163094,LGBMR,5,SPY,2023-05-31
194,0.010624462896505121,43,0.6136672431773699,0.6075667008195988,11,0.49542512626922297,1.2259536078540836,LGBMR,5,VOX,2023-05-31
199,0.09821805419403754,49,0.7947114038186516,0.6076935182953402,20,0.49772832929924704,1.3070833657878511,LGBMR,5,SPY,2023-05-31
100,0.08502925239602968,39,0.6832447370637493,0.7022252256780073,12,0.4968795984854363,1.0213518991644173,LGBMR,5,VOX,2023-05-31
164,0.010725860131281018,39,0.7949454997930935,0.6438219763700218,10,0.49784989235915417,1.4935632406468422,LGBMR,5,SPY,2023-05-31
162,0.08410917347710077,31,0.6387291366062273,0.6445928837624686,18,0.48035161506691526,1.3984536901125801,LGBMR,5,SPY,2023-05-31
286,0.010163978179396694,44,0.6939653930583852,0.6647993060530699,19,0.43675214926400624,1.0598446472311118,LGBMR,5,IYR,2023-05-31
246,0.010534108152602152,33,0.6841369659060772,0.7381248276455205,11,0.4963459252499073,1.0839221014522342,LGBMR,5,XLE,2023-06-30
215,0.027599160263872373,42,0.6324511059344354,0.7584865348798191,18,0.49868371619097335,1.2169475933620721,LGBMR,5,XLE,2023-06-30
123,0.011870361796652889,35,0.6773840184459293,0.6300842024182038,17,0.49691202572467946,1.3283532473292812,LGBMR,5,XLB,2023-06-30
270,0.020428223453781244,31,0.7614884390167698,0.6245058493869013,10,0.4994885211245248,1.1345460377434353,LGBMR,5,XLE,2023-06-30
184,0.03749563343590277,31,0.7136201718018447,0.6742548442735188,16,0.4976138240569117,1.322994140751049,LGBMR,5,XLB,2023-06-30
267,0.011554824765502942,46,0.6151908894316028,0.752568108063327,11,0.49331993611159863,1.3940310839895425,LGBMR,5,XLB,2023-06-30
155,0.012965209695908827,49,0.648072925014266,0.6984820795059767,14,0.3265614074262525,1.4234273233892791,LGBMR,5,XLI,2023-06-30
174,0.013381877351871255,42,0.6731409125076334,0.7298706021663753,12,0.41535274114445764,1.2073073339332059,LGBMR,5,XLI,2023-06-30
193,0.027549318815327784,50,0.7539816984136802,0.6024970964485892,10,0.4916011160911074,1.0085949919381787,LGBMR,5,XLI,2023-06-30
121,0.043606697032265676,32,0.7970728593586043,0.6521603787514985,14,0.4892445829111589,1.1228083901453894,LGBMR,5,XLE,2023-06-30
173,0.032048414229651004,48,0.6300450018965857,0.6553623342654002,10,0.3883175397499594,1.0647592769109087,LGBMR,5,XLK,2023-06-30
211,0.010164120852594464,47,0.6658265226399293,0.6053530650777305,20,0.49232891463834333,1.0243834093620485,LGBMR,5,XLK,2023-06-30
292,0.08775190924108303,43,0.6129582607477285,0.6044238524491256,15,0.3322192042945058,1.2668492436024799,LGBMR,5,XLK,2023-06-30
263,0.03021679601226743,40,0.7545175098680459,0.7514865400527135,17,0.4990839799553396,1.36072848288716,LGBMR,5,XLB,2023-06-30
250,0.011116389467657577,46,0.6552285050044276,0.6351295187177204,15,0.4366007746735895,1.408801927949622,LGBMR,5,XLI,2023-06-30
193,0.029473939767029427,49,0.6522622721583612,0.7218974339313484,15,0.4889537269797572,1.2449045496988829,LGBMR,5,XLK,2023-06-30
105,0.010267948447120463,50,0.7052052874777703,0.6845329029813993,12,0.42131679317222415,1.4464932389610905,LGBMR,5,XLF,2023-06-30
250,0.010232986937088889,35,0.6117998144219391,0.6054026780094431,13,0.2788210379344564,1.000468448746985,LGBMR,5,XLF,2023-06-30
297,0.010358165373186292,41,0.6004750785200018,0.7928405607773374,10,0.4995876136426427,1.158176802077068,LGBMR,5,XLF,2023-06-30
103,0.026925319617087086,42,0.6201911087252354,0.793877596011226,12,0.49966538904163466,1.1773611985692378,LGBMR,5,XLP,2023-06-30
160,0.058168989729736685,37,0.7514740278844716,0.7907731970071683,10,0.328303307917496,1.2497416753595292,LGBMR,5,XLP,2023-06-30
210,0.0851823095774779,37,0.7937288234598255,0.631979808299652,14,0.1784819964524964,1.3706003363401662,LGBMR,5,XLP,2023-06-30
103,0.011624235987355996,50,0.7091042259628897,0.6637765851531834,10,0.4346888869377732,1.0098827262671428,LGBMR,5,XLY,2023-06-30
104,0.010215029807149925,35,0.6036523165961765,0.7439452776708901,20,0.451914683089228,1.2138075635672916,LGBMR,5,XLY,2023-06-30
107,0.011925963377543463,42,0.6549533675658404,0.6001181250377552,18,0.49969081422722583,1.4879392297350142,LGBMR,5,XLY,2023-06-30
139,0.011082330016643967,34,0.7898069576066384,0.6667521752308755,17,0.29534820485852165,1.2691859675999753,LGBMR,5,XLF,2023-06-30
120,0.04213497256565924,42,0.6661345238455489,0.6539501810558265,14,0.11726658576195324,1.3291305975654395,LGBMR,5,XLV,2023-06-30
138,0.07116433144995774,40,0.7626916343666333,0.7073107350457148,18,0.25903880307661037,1.328330259717129,LGBMR,5,XLV,2023-06-30
212,0.060369115304789236,36,0.6046142108704012,0.75535765576958,19,0.3473985937675868,1.2628715511038884,LGBMR,5,XLP,2023-06-30
119,0.018242943924981256,50,0.7897388159673638,0.7097864053425348,11,0.2975559634642986,1.381463212474994,LGBMR,5,XLV,2023-06-30
255,0.01231924873323742,36,0.6015933408105603,0.7955445100802961,17,0.4992705522797861,1.277385261884163,LGBMR,5,XLY,2023-06-30
219,0.0873848934320037,43,0.6689616612048379,0.6240529557885426,16,0.17240855275382216,1.2033740678612292,LGBMR,5,XLV,2023-06-30
153,0.06296347308760994,40,0.7517090323766955,0.7046136266159626,13,0.36960566293978453,1.2455737916074137,LGBMR,5,XLU,2023-06-30
195,0.014946984981197963,41,0.6089818339619897,0.7969785502312744,19,0.1557245902450013,1.071181934578732,LGBMR,5,XLU,2023-06-30
148,0.010603212726251133,40,0.6974670382689476,0.7904128358556998,11,0.30944903741273333,1.4929684203595515,LGBMR,5,IYR,2023-06-30
244,0.05674064580043241,35,0.6369551592918945,0.7210811807522316,15,0.3348747875710485,1.3633089688279503,LGBMR,5,XLU,2023-06-30
100,0.010038987793676901,45,0.6738914907290257,0.6655918312165787,10,0.38973210055029095,1.215572452740426,LGBMR,5,IYR,2023-06-30
268,0.010930363104279348,47,0.6669776668570642,0.7103333192714435,19,0.49778448449279405,1.3246067255570848,LGBMR,5,IYR,2023-06-30
108,0.023193612510420035,44,0.6694322376128263,0.7950450249323908,16,0.49758372288954544,1.493747176763588,LGBMR,5,SPY,2023-06-30
154,0.01036115220460785,50,0.6937488393571783,0.6328871879445428,10,0.49826346155070006,1.1340184544412297,LGBMR,5,VOX,2023-06-30
100,0.011003347784299062,38,0.7599545196588259,0.6854679145870977,13,0.49419592710625954,1.1868986563896025,LGBMR,5,SPY,2023-06-30
292,0.09672317132498431,50,0.7205758863156009,0.6114062116592813,15,0.348100807239929,1.4969406824885172,LGBMR,5,XLU,2023-06-30
288,0.03117130678504072,40,0.6912519412705658,0.6011177042202869,20,0.4992919309011201,1.2830157377166782,LGBMR,5,VOX,2023-06-30
295,0.06571860365084058,50,0.6008446572040702,0.7991305638114752,10,0.4962686110812284,1.4993305175615463,LGBMR,5,VOX,2023-06-30
100,0.010163891015726465,50,0.7997750287241276,0.6035018370671762,18,0.3084027417790114,1.1777323823197925,LGBMR,5,IYR,2023-06-30
134,0.07241013179469254,31,0.7574918695296139,0.6487133968554799,20,0.49833110357765253,1.1585189411576586,LGBMR,5,SPY,2023-06-30
230,0.08498511193625125,47,0.6406673238438583,0.7107285756769458,12,0.4984862071314164,1.4430890397359082,LGBMR,5,SPY,2023-06-30
241,0.012426843307013742,34,0.7166756644331382,0.7003032755400467,20,0.4950246743650613,1.4706392067269705,LGBMR,5,VOX,2023-06-30
167,0.027621625513792387,32,0.740733483317958,0.7947032281151827,20,0.4676679035553831,1.0181269478892718,LGBMR,5,XLE,2023-07-31
174,0.010436424308458713,37,0.7028836338632711,0.6914212409564151,14,0.4936421108323001,1.1365923199519379,LGBMR,5,XLE,2023-07-31
247,0.010222415150646876,44,0.6329051174961757,0.7111206642494066,16,0.487010347341353,1.178443885466591,LGBMR,5,XLE,2023-07-31
149,0.08308631043148224,50,0.7421675194794284,0.6294448480996945,14,0.49830807564780505,1.431139112090884,LGBMR,5,XLB,2023-07-31
237,0.09764814603546437,43,0.6016581028728499,0.6245788117129999,14,0.4993842493699739,1.0599242131475988,LGBMR,5,XLB,2023-07-31
106,0.010291275955195044,42,0.7994943863168752,0.7077071210086171,14,0.3846764042749517,1.2185097170374808,LGBMR,5,XLI,2023-07-31
101,0.011563803380657585,31,0.7398364433560847,0.7988393076547128,20,0.49767892531225444,1.3009832877976781,LGBMR,5,XLI,2023-07-31
296,0.07489309108671297,37,0.6403267795923541,0.689655023647372,15,0.4928041816195571,1.0849842729621244,LGBMR,5,XLB,2023-07-31
145,0.010268444144227576,44,0.7387173400375248,0.6411800276582068,16,0.3521066081356615,1.406194763918736,LGBMR,5,XLI,2023-07-31
198,0.010195583109660195,38,0.6332838723011611,0.6979536851240384,18,0.4326987460343258,1.0679879048001468,LGBMR,5,XLK,2023-07-31
102,0.054897201064531866,36,0.6823451410907562,0.7739181299164661,19,0.497560477298562,1.4077604398486556,LGBMR,5,XLE,2023-07-31
145,0.045794936913638506,44,0.6517147584745537,0.7996711343598135,11,0.49722889681801286,1.2750800237812059,LGBMR,5,XLK,2023-07-31
168,0.010039567364114963,49,0.681311814940648,0.6052727031618964,10,0.49298344582811704,1.4832168450934906,LGBMR,5,XLB,2023-07-31
228,0.0532155577388982,35,0.6439623084457612,0.6615333422275859,17,0.4947400922403728,1.2034274348295346,LGBMR,5,XLK,2023-07-31
186,0.010069858749647567,32,0.7623486803784544,0.6031500279472918,17,0.38280784830430525,1.488157843089008,LGBMR,5,XLI,2023-07-31
241,0.010297545981084746,31,0.6837276549917239,0.6116236675889052,10,0.498799611728273,1.0215055562753637,LGBMR,5,XLK,2023-07-31
116,0.015662051247213316,49,0.6874403214137569,0.7232069203689195,20,0.4912899668759334,1.1548027926468492,LGBMR,5,XLF,2023-07-31
100,0.010382702481502006,47,0.7466430200201588,0.7359995194601276,20,0.2874832263003506,1.4880537625148058,LGBMR,5,XLF,2023-07-31
100,0.010101012018397153,31,0.6710909062759443,0.6531430567348508,19,0.12047650798869783,1.027487586033938,LGBMR,5,XLF,2023-07-31
196,0.08967545070091462,37,0.7708999744076062,0.6936488911134023,17,0.34701828114385674,1.1225060687380768,LGBMR,5,XLP,2023-07-31
150,0.039843861016031,45,0.7799016866693234,0.7549454146232847,10,0.15091797192435535,1.3292122178221257,LGBMR,5,XLP,2023-07-31
214,0.010498158665985843,37,0.7303452528527419,0.727536448002458,10,0.4489104089044937,1.3464746104812113,LGBMR,5,XLP,2023-07-31
100,0.011614651544744012,44,0.7079868736723315,0.6674029897899558,14,0.36374493227759336,1.0037618130953865,LGBMR,5,XLY,2023-07-31
102,0.011356196517096356,39,0.6066273950572716,0.7214522533803627,20,0.22921655247809888,1.1177102931255023,LGBMR,5,XLF,2023-07-31
192,0.06156807695467723,49,0.6024006231592389,0.7134226581975049,20,0.49725243820956444,1.195018659599335,LGBMR,5,XLY,2023-07-31
297,0.0345416434153669,47,0.6761193229698682,0.7171737729099567,16,0.4993964266187744,1.0029152660639777,LGBMR,5,XLY,2023-07-31
214,0.07903488431500366,48,0.6160600084595479,0.6578054086032511,19,0.18825003062459356,1.436003868770557,LGBMR,5,XLV,2023-07-31
106,0.05006495825741603,50,0.681057664350085,0.6948894839790672,14,0.33787148250012916,1.2125509952765117,LGBMR,5,XLP,2023-07-31
288,0.025146208331603644,43,0.7917013213035307,0.7202583917014066,14,0.16668059414159764,1.2428045068519988,LGBMR,5,XLV,2023-07-31
100,0.010167597356079992,49,0.6143667194241597,0.6472627438786998,19,0.4159102463527593,1.151598456460099,LGBMR,5,XLY,2023-07-31
276,0.014931800595167558,36,0.6044868174387018,0.6998910946520265,20,0.32811897405087814,1.2912147918391101,LGBMR,5,XLV,2023-07-31
266,0.025792766793331694,50,0.6272213709577197,0.7327417625647801,12,0.23813575585003555,1.21540325088483,LGBMR,5,XLU,2023-07-31
235,0.061075327564673425,40,0.629264211732025,0.7271868565998458,17,0.24555913224879844,1.3948054390886009,LGBMR,5,XLU,2023-07-31
290,0.04419606039095193,40,0.728628915779155,0.6790321388364686,15,0.14342981854533973,1.4762247822085763,LGBMR,5,XLV,2023-07-31
100,0.01027198336036461,31,0.7332654565771747,0.7410791670490802,17,0.4979789887875842,1.1236552633399408,LGBMR,5,IYR,2023-07-31
300,0.06088446878707714,43,0.6025002076225401,0.7312352418555575,17,0.37826569517200237,1.0261105561469854,LGBMR,5,XLU,2023-07-31
180,0.010810568493976352,34,0.7516142410835895,0.6020745793887831,17,0.41385260542906926,1.3987088657907383,LGBMR,5,IYR,2023-07-31
104,0.011666594356300655,50,0.6027351134303316,0.6003371499094834,10,0.4989514792766901,1.3115973133340662,LGBMR,5,IYR,2023-07-31
195,0.08276141115144434,45,0.7360957019867201,0.7465180039908786,17,0.34097949827075813,1.3702358859530306,LGBMR,5,XLU,2023-07-31
102,0.03415549708837218,45,0.6757215447617865,0.6434740698315848,10,0.47302863635243975,1.2522300673000988,LGBMR,5,VOX,2023-07-31
160,0.010027295269495529,34,0.7851892741991058,0.7106599318124901,16,0.4345536665950697,1.2365397000407206,LGBMR,5,VOX,2023-07-31
222,0.013784009827149201,46,0.7992698018584682,0.6024269469040511,11,0.492745054683987,1.1583792430006699,LGBMR,5,VOX,2023-07-31
100,0.06724996003910444,34,0.7630964484623436,0.6584339153133795,14,0.48875230370263123,1.0910715311589871,LGBMR,5,SPY,2023-07-31
141,0.08031221485016193,31,0.6067005607633335,0.6514732568369962,20,0.4893651045319397,1.00942599647057,LGBMR,5,IYR,2023-07-31
226,0.06723022945058013,31,0.6869524058247314,0.7834252871773867,12,0.3507734435490622,1.4518934370075929,LGBMR,5,SPY,2023-07-31
187,0.033532796150355204,34,0.6627960780147346,0.7990975787447692,16,0.4993216933546988,1.155615971436652,LGBMR,5,VOX,2023-07-31
295,0.07848187312053964,31,0.6811211668153927,0.7987069801123202,19,0.4964499889917126,1.0128997175867955,LGBMR,5,SPY,2023-07-31
298,0.011756138375819947,41,0.7202850730690699,0.600496160991551,10,0.47946572223851025,1.464035049195115,LGBMR,5,SPY,2023-07-31
150,0.01008798484627408,37,0.6596665780314821,0.6033321287306216,17,0.49854532469682283,1.0427150810944275,LGBMR,5,XLE,2023-08-31
134,0.010084361863049406,32,0.781081587206775,0.7694777130147609,20,0.3935583132185262,1.4909209158976253,LGBMR,5,XLE,2023-08-31
297,0.01065106993291734,43,0.7069585700814833,0.6958129962593483,10,0.4968984734579223,1.2113473791227463,LGBMR,5,XLE,2023-08-31
110,0.03477025390854908,39,0.6494469287591176,0.7729274385896864,20,0.49892837513437727,1.2621041865269205,LGBMR,5,XLB,2023-08-31
129,0.011158710724030074,47,0.7775180328662074,0.713985366793627,19,0.4451331344420604,1.2263683055871826,LGBMR,5,XLB,2023-08-31
288,0.08255294291912389,37,0.6215676913593032,0.6275205141024678,19,0.49237076063665836,1.0901496064861398,LGBMR,5,XLB,2023-08-31
100,0.010579752164550912,43,0.7474167720889101,0.7297674963194133,14,0.21249716908507799,1.1649379553397374,LGBMR,5,XLI,2023-08-31
150,0.010453971008097565,50,0.6387201102694797,0.6008220565810551,14,0.3592083311603322,1.3303312073648568,LGBMR,5,XLI,2023-08-31
172,0.06866859544276462,40,0.7359239301739819,0.6745706571189485,17,0.3683780908337977,1.336750184725203,LGBMR,5,XLE,2023-08-31
113,0.010230751063664275,32,0.7247770384417977,0.7219741551904945,10,0.28999634803752306,1.0873603537653234,LGBMR,5,XLI,2023-08-31
102,0.015376014054868915,38,0.7994756210821349,0.7466523578804418,10,0.4979194840467561,1.4017691522306825,LGBMR,5,XLK,2023-08-31
152,0.01172068264491869,43,0.7417869309211813,0.7098556379312845,13,0.4965346575508617,1.3013362218308553,LGBMR,5,XLK,2023-08-31
165,0.01229904191773081,32,0.7674054754793631,0.7414200079000923,17,0.343881803911716,1.2549076442815483,LGBMR,5,XLK,2023-08-31
209,0.011322051779296252,40,0.6017170674051351,0.6905378080922147,19,0.46100096801570095,1.3113454497365487,LGBMR,5,XLB,2023-08-31
131,0.010060278796006477,35,0.7154693841372725,0.7503298992860769,12,0.4149515675107237,1.40940287994653,LGBMR,5,XLI,2023-08-31
