XLP,2019-03-01 00:00:00,shap,bollinger_low_12,obv,open,momentum_diff_ROC_6m_12m,skewness_24m,bollinger_high_6,volume,ADX_3m,bollinger_high_3,RSI_12m
XLB,2019-03-01 00:00:00,selectkbest,open,high,low,skewness_3m,ROC_3m,ADX_24m,ADX_48m,momentum_diff_ROC_3m_6m,bollinger_low_6,obv
XLF,2019-03-01 00:00:00,causal,momentum_diff_ROC_3m_6m,bollinger_low_6,kurtosis_12m,PPO_3m,price_oscillator,obv,skewness_6m,PPIACO,bollinger_low_24,kurtosis_6m
XLK,2019-03-01 00:00:00,causal,bollinger_high_12,price_oscillator,bollinger_high_6,obv,volume,PPIACO,ROC_24m,kurtosis_12m,momentum_diff_ROC_24m_48m,momentum_diff_ROC_3m_6m
XLK,2019-03-01 00:00:00,selectkbest,ROC_3m,ROC_6m,ROC_24m,ADX_24m,RSI_48m,ADX_48m,momentum_diff_ROC_6m_12m,momentum_diff_ROC_12m_24m,momentum_diff_ROC_24m_48m,momentum_diff_ADX_24m_48m
XLI,2019-03-01 00:00:00,selectkbest,kurtosis_6m,ROC_12m,RSI_24m,ROC_24m,ADX_24m,ROC_48m,ADX_48m,momentum_diff_RSI_12m_24m,momentum_diff_ROC_24m_48m,bollinger_low_6
XLF,2019-03-01 00:00:00,selectkbest,kurtosis_6m,kurtosis_12m,ROC_3m,ROC_6m,ROC_12m,ADX_24m,ADX_48m,momentum_diff_ROC_3m_6m,momentum_diff_ROC_6m_12m,bollinger_low_6
XLP,2019-03-01 00:00:00,causal,ADX_3m,bollinger_low_12,volume,bollinger_low_3,momentum_diff_ROC_6m_12m,BOPGSTB,kurtosis_12m,bollinger_high_6,momentum_diff_ROC_12m_24m,skewness_6m
XLV,2019-03-01 00:00:00,shap,bollinger_high_3,open,skewness_3m,price_oscillator,adl,bollinger_low_6,ROC_6m,kurtosis_12m,PPIACO,skewness_24m
XLY,2019-03-01 00:00:00,shap,obv,skewness_12m,bollinger_high_12,RSI_3m,MACD_3m,ROC_24m,ROC_3m,T10Y2Y,bollinger_low_6,momentum_diff_ADX_3m_6m
