date,ETF,Predict_rend,TB3MS,Alfa,Accion,All,Inversion,open,high,low,close,volume,dividend,split,shares_owned,capital,valor_final
2022-01-03,XLK,0.013602857,0.06,0.0033637357875704755,1,0,0.5914720788523197,170.64241293103095,172.1910212689866,169.89749681551808,172.03421020507812,10151400,0.0,0.0,288,0,49545.8525390625
2022-01-03,XLP,0.00875489,0.06,-0.0014842303469777118,-1,0,0.0,72.25759061367866,72.71002125703872,71.65433777043955,72.67231750488281,22320300,0.0,0.0,0,0,0.0
2022-01-03,XLU,0.007943412,0.06,-0.0022957084700465213,-1,0,0.0,66.67549809509838,66.69413242186029,65.28700257890279,66.04182434082031,21649800,0.0,0.0,0,0,0.0
2022-01-03,XLV,0.0100559825,0.06,-0.0001831382513046275,-1,0,0.0,135.3859366516359,135.63685736831107,133.4076093955398,134.56565856933594,15122300,0.0,0.0,0,0,0.0
2022-01-03,XLY,0.0115680555,0.06,0.0013289347290992726,1,0,0.4085279211476804,204.27382746879903,206.27450137043863,203.1067851515136,206.2548828125,7232700,0.0,0.0,560,0,115502.734375
2022-02-01,IYR,0.005916894,0.15,-0.003971623536199332,-1,0,0.0,100.2758051788864,100.4263305246114,99.11867208776042,99.71134948730467,11087000,0.0,0.0,0,0,0.0
2022-02-01,SPY,0.008989561,0.15,-0.0008989561349153526,-1,0,0.0,435.492604180206,438.3432044271259,431.87864724125615,437.6861267089844,123155400,0.0,0.0,0,0,0.0
2022-02-01,VOX,0.0060330047,0.15,-0.0038555127568542964,-1,0,0.0,124.81960575803753,126.10115904200062,123.73371430687445,125.95442199707033,257900,0.0,0.0,0,0,0.0
2022-02-01,XLB,0.008041573,0.15,-0.001846944727003575,-1,0,0.0,80.95506284996982,81.9755847084393,80.51633457476464,81.78483581542969,9304200,0.0,0.0,0,0,0.0
2022-02-01,XLE,0.0038611325,0.15,-0.006027384940534831,-1,0,0.0,60.13747932320885,62.798837251616376,59.999821550753005,62.652000427246094,45222300,0.0,0.0,0,0,0.0
2022-02-01,XLF,0.0038957153,0.15,-0.005992802139371634,-1,0,0.0,37.452543750772726,38.01754007352686,37.26101889249402,37.92177581787109,64601500,0.0,0.0,0,0,0.0
2022-02-01,XLI,0.008352515,0.15,-0.001536002196371556,-1,0,0.0,97.596868691736,98.64629383311168,97.0095731619214,98.32857513427734,17200700,0.0,0.0,0,0,0.0
2022-02-01,XLK,0.013178931,0.15,0.003290413133800029,1,0,0.5195037532154586,158.96893772427586,159.4296048039948,156.86162736996002,159.1649627685547,11694900,0.0,0.0,288,0,45839.50927734375
2022-02-01,XLP,0.008634711,0.15,-0.001253806799650193,-1,0,0.0,71.60720901239517,71.76744455563318,70.80602410495017,71.54122924804688,15620900,0.0,0.0,0,0,0.0
2022-02-01,XLU,0.0077372408,0.15,-0.0021512767300009734,-1,0,0.0,64.35512883817745,64.69992430977537,63.07846774070968,63.67486572265625,20510100,0.0,0.0,0,0,0.0
2022-02-01,XLV,0.009647398,0.15,-0.00024111922830343316,-1,0,0.0,127.09621584285291,127.21203106686156,125.96711680517824,126.98041534423828,14674800,0.0,0.0,0,0,0.0
2022-02-01,XLY,0.0110090785,0.15,0.0011205609887838357,1,0,0.4804962467845414,181.73689857254757,182.81569464560124,178.83398089981353,182.4822540283203,11183000,0.0,0.0,560,0,102190.06225585938
2022-03-01,IYR,0.0056686224,0.33,-0.004019131604582072,-1,0,0.0,96.06118127922124,96.59741518076191,94.8758194841262,95.42146301269533,11661600,0.0,0.0,0,0,0.0
2022-03-01,SPY,0.008807049,0.33,-0.0008807049132883559,-1,0,0.0,420.3796856087144,422.4379118991574,412.7168946207218,415.4902038574219,137785900,0.0,0.0,0,0,0.0
2022-03-01,VOX,0.0057207174,0.33,-0.003967036679387094,-1,0,0.0,116.98352429704268,117.43353527923897,114.93890123178092,115.63348388671876,183800,0.0,0.0,0,0,0.0
2022-03-01,XLB,0.007944122,0.33,-0.0017436320893466483,-1,0,0.0,79.29552218828042,79.91546698977345,77.2258669174439,77.69320678710938,13131900,0.0,0.0,0,0,0.0
2022-03-01,XLE,0.004164619,0.33,-0.005523135140538217,-1,0,0.0,65.35006639137582,66.52473295904005,64.50577567106278,65.4234848022461,62115500,0.0,0.0,0,0,0.0
2022-03-01,XLF,0.0038143839,0.33,-0.005873370170593263,-1,0,0.0,36.53322591800936,36.63856111132959,35.28831626442119,35.5277214050293,129873100,0.0,0.0,0,0,0.0
2022-03-01,XLI,0.008274558,0.33,-0.0014131960459053527,-1,0,0.0,95.82534862432593,96.43190381643844,94.12123381003934,94.73741149902344,21884800,0.0,0.0,0,0,0.0
2022-03-01,XLK,0.012881911,0.33,0.003194157313555478,1,0,0.8173661340074109,150.44171384894383,151.216017970656,146.83479039568277,147.99136352539062,14962500,0.0,0.0,288,0,42621.5126953125
2022-03-01,XLP,0.0085274065,0.33,-0.001160347554832698,-1,0,0.0,70.41014477164926,70.98511442413006,69.80689910203917,70.18392944335938,18750300,0.0,0.0,0,0,0.0
2022-03-01,XLU,0.007610182,0.33,-0.0020775722339749347,-1,0,0.0,63.17164721687694,63.72144866271139,62.27705033424228,62.75230026245117,16732300,0.0,0.0,0,0,0.0
2022-03-01,XLV,0.009558613,0.33,-0.00012914063408970937,-1,0,0.0,124.7608166335224,125.78376033934238,123.75717791990502,124.72222137451172,14064200,0.0,0.0,0,0,0.0
2022-03-01,XLY,0.010763179,0.33,0.0010754245333373536,1,0,0.1826338659925891,173.75385044322132,174.2834466780361,170.18403661413674,171.37071228027344,13498800,0.0,0.0,560,0,95967.59887695312
2022-04-01,IYR,0.005912246,0.44,-0.0039010548032820235,-1,0,0.0,102.46935691136538,104.01863026714211,102.11037419239456,103.94305419921876,8195800,0.0,0.0,0,0,0.0
2022-04-01,SPY,0.008921183,0.44,-0.0008921182714402686,-1,0,0.0,439.39479750495,439.5401870576352,435.3528200363848,439.0167846679688,89048800,0.0,0.0,0,0,0.0
2022-04-01,VOX,0.0057111797,0.44,-0.00410212129354477,-1,0,0.0,118.09947613988274,118.52070052450144,117.48233656535623,118.4717254638672,109500,0.0,0.0,0,0,0.0
2022-04-01,XLB,0.008152745,0.44,-0.0016605562530457984,-1,0,0.0,84.87869914841438,85.59671202605784,84.38087279633896,85.2807846069336,6242000,0.0,0.0,0,0,0.0
2022-04-01,XLE,0.0045086956,0.44,-0.005304605420678855,-1,0,0.0,70.72804663636785,72.06219079038995,70.6817265062376,71.3951187133789,24806300,0.0,0.0,0,0,0.0
2022-04-01,XLF,0.0037947744,0.44,-0.0060185265727341185,-1,0,0.0,37.08955829528585,37.16646578492748,36.48389576980759,36.743465423583984,68422500,0.0,0.0,0,0,0.0
2022-04-01,XLI,0.008377544,0.44,-0.0014357573352754126,-1,0,0.0,99.90179436153883,99.98873651963824,97.9794934440563,98.7039794921875,11182200,0.0,0.0,0,0,0.0
2022-04-01,XLK,0.012965786,0.44,0.0031524852849543084,1,0,0.17375921299643537,156.21864053940143,156.5819727365923,153.86196323446674,155.6000213623047,14104800,0.0,0.0,288,0,44812.80615234375
2022-04-01,XLP,0.008564934,0.44,-0.0012483668513596068,-1,0,0.0,71.9888186132002,72.66107951190163,71.71423195476603,72.57586669921875,12644000,0.0,0.0,0,0,0.0
2022-04-01,XLU,0.007974876,0.44,-0.0018384248949587356,-1,0,0.0,69.79458458151896,70.87340013421641,69.38181862744676,70.82649230957031,19006900,0.0,0.0,0,0,0.0
2022-04-01,XLV,0.009744746,0.44,-6.855530664324865e-05,-1,0,0.0,132.9815302893702,133.7075705548004,132.0909226696684,133.6591796875,20785700,0.0,0.0,0,0,0.0
2022-04-01,XLY,0.0108950585,0.44,0.0010817575268447389,1,0,0.8262407870035647,182.70366480999985,183.155494899472,180.9356718198352,181.93753051757807,4989400,0.0,0.0,560,0,101885.01708984372
2022-05-02,IYR,0.0056808535,0.76,-0.0036028186790645136,-1,0,0.0,98.31275233973496,98.58671013996695,93.7971874550296,95.59207916259766,20384100,0.0,0.0,0,0,0.0
2022-05-02,SPY,0.008439702,0.76,-0.0008439701981842532,-1,0,0.0,399.4207507923081,403.152573786189,392.5871459274858,401.75677490234375,158312500,0.0,0.0,0,0,0.0
2022-05-02,VOX,0.0049096677,0.76,-0.004374004527926446,-1,0,0.0,100.1827668375292,102.47501363080526,99.95746509604102,102.35746002197266,323400,0.0,0.0,0,0,0.0
2022-05-02,XLB,0.0079408595,0.76,-0.0013428126461803927,-1,0,0.0,81.50881671727872,81.85346346355085,79.58454026792667,81.15459442138672,16419100,0.0,0.0,0,0,0.0
2022-05-02,XLE,0.004404085,0.76,-0.004879586957395078,-1,0,0.0,69.19933942891532,70.76509817582725,68.98624423751104,70.7373046875,52070600,0.0,0.0,0,0,0.0
2022-05-02,XLF,0.0032748112,0.76,-0.006008860981091858,-1,0,0.0,33.330611931860545,33.445978680874845,32.53267875480596,33.18640899658203,104408800,0.0,0.0,0,0,0.0
2022-05-02,XLI,0.007959151,0.76,-0.0013245214708149447,-1,0,0.0,91.806874426563,92.91775452609669,90.31926216533972,92.09666442871094,19101300,0.0,0.0,0,0,0.0
2022-05-02,XLK,0.012346261,0.76,0.003062589000910519,1,0,0.2963718849935833,138.71045461853782,141.1653332114261,137.13934130912327,140.97877502441406,18502200,0.0,0.0,288,0,40601.88720703125
2022-05-02,XLP,0.008631751,0.76,-0.0006519212387502207,-1,0,0.0,74.02453455685419,74.12868835514607,71.47751258314469,72.54745483398438,55145100,0.0,0.0,0,0,0.0
2022-05-02,XLU,0.0077265524,0.76,-0.0015571197494864478,-1,0,0.0,67.1679201929588,67.47749473379938,65.32924610232017,66.16415405273438,32916100,0.0,0.0,0,0,0.0
2022-05-02,XLV,0.009458717,0.76,0.00017504477873444418,1,0,0.040290138758668166,126.02123976428652,126.7279296914226,123.31069348749146,125.3436050415039,23615100,0.0,0.0,0,0,0.0
2022-05-02,XLY,0.010235429,0.76,0.0009517566300928579,1,0,0.6633379762477486,159.4937117539495,162.4403869656368,157.29352220036617,162.322509765625,16774100,0.0,0.0,560,0,90900.60546875
2022-06-01,IYR,0.005412927,0.98,-0.0038372538052499298,-1,0,0.0,93.96723385164204,94.0050218815758,91.70945131624148,92.8241729736328,8342600,0.0,0.0,0,0,0.0
2022-06-01,SPY,0.008409255,0.98,-0.0008409255184233192,-1,0,0.0,402.4256353311762,403.4627673066939,394.4385565947588,397.0169067382813,86585800,0.0,0.0,0,0,0.0
2022-06-01,VOX,0.0049472847,0.98,-0.004302896000444889,-1,0,0.0,101.8578750619077,102.42603215963868,99.702770386297,100.15338134765624,165800,0.0,0.0,0,0,0.0
2022-06-01,XLB,0.007963589,0.98,-0.0012865913100540641,-1,0,0.0,82.4948870775227,82.75337579100096,80.74293398929666,81.53753662109375,7175000,0.0,0.0,0,0,0.0
2022-06-01,XLE,0.0051667662,0.98,-0.004083414468914271,-1,0,0.0,81.80885567971323,82.70754268966834,80.91016160121887,82.10533142089844,29648600,0.0,0.0,0,0,0.0
2022-06-01,XLF,0.0034047961,0.98,-0.005845384579151869,-1,0,0.0,34.01318325591542,34.09970647780958,33.23447425886795,33.551727294921875,48642400,0.0,0.0,0,0,0.0
2022-06-01,XLI,0.007894241,0.98,-0.001355939451605082,-1,0,0.0,92.0194007048428,92.24157232502137,90.17437248323924,90.91818237304688,8713700,0.0,0.0,0,0,0.0
2022-06-01,XLK,0.01224752,0.98,0.0029973388649523255,1,0,0.4544021715148737,139.39784451499486,140.34050958446358,136.48144729892968,137.50267028808594,6652400,0.0,0.0,288,0,39600.76904296875
2022-06-01,XLP,0.00836939,0.98,-0.0008807907812297348,-1,0,0.0,70.60643426765574,70.66324281927712,69.12935413450136,69.59330749511719,17552000,0.0,0.0,0,0,0.0
2022-06-01,XLU,0.007910195,0.98,-0.0013399858959019188,-1,0,0.0,69.98220642141197,69.98220642141197,68.97844045565243,69.61634826660156,11211100,0.0,0.0,0,0,0.0
2022-06-01,XLV,0.009488663,0.98,0.00023848200216889347,1,0,0.35187059850830593,128.47042321605326,128.48977365623247,125.15966630069168,126.16645050048828,9259900,0.0,0.0,0,0,0.0
2022-06-01,XLY,0.009906653,0.98,0.0006564726121723648,1,0,0.19372722997682054,152.60831694762948,153.6593050534571,149.24910872899588,150.21168518066406,6116400,0.0,0.0,560,0,84118.54370117188
2022-07-01,IYR,0.005035381,1.49,-0.003704210557043553,-1,0,0.0,87.02148216569036,89.0787482630318,86.9551189765195,88.84173583984375,7157500,0.0,0.0,0,0,0.0
2022-07-01,SPY,0.007945083,1.49,-0.0007945083081722266,-1,0,0.0,366.5775256385865,371.581280322532,363.8906827525104,371.1334533691406,74839700,0.0,0.0,0,0,0.0
2022-07-01,VOX,0.004469192,1.49,-0.004270399268716574,-1,0,0.0,92.01563650566652,93.41918198069637,91.48562554080368,93.26213836669922,336400,0.0,0.0,0,0,0.0
2022-07-01,XLB,0.0071934373,1.49,-0.001546154078096152,-1,0,0.0,70.36067540149351,71.55601211274299,69.58949825554207,71.4499740600586,8217100,0.0,0.0,0,0,0.0
2022-07-01,XLE,0.0042247307,1.49,-0.0045148607343435294,-1,0,0.0,67.81118589889847,68.28899539020965,65.70321167864087,67.99856567382812,34602000,0.0,0.0,0,0,0.0
2022-07-01,XLF,0.0028208578,1.49,-0.005918733589351178,-1,0,0.0,30.299529816553733,30.90841907090074,30.096565502813057,30.811769485473636,77308400,0.0,0.0,0,0,0.0
2022-07-01,XLI,0.007479721,1.49,-0.001259870175272227,-1,0,0.0,84.5840052745066,85.75797371434277,83.93395791894797,85.47660827636719,11717900,0.0,0.0,0,0,0.0
2022-07-01,XLK,0.011710557,1.49,0.0029709657654166215,1,0,0.5217485469730772,124.36242699785092,125.75057992628196,123.28932226125866,125.43553924560548,6965300,0.0,0.0,288,0,36125.43530273438
2022-07-01,XLP,0.008211645,1.49,-0.000527946092188359,-1,0,0.0,68.8757369274452,69.8964712848994,68.76126667158205,69.8487777709961,11664100,0.0,0.0,0,0,0.0
2022-07-01,XLU,0.007625164,1.49,-0.001114427391439677,-1,0,0.0,66.65580044416018,68.05530124436034,66.39103177735599,67.94182586669922,17127900,0.0,0.0,0,0,0.0
2022-07-01,XLV,0.009311205,1.49,0.0005716133862733834,1,0,0.4587760359210728,124.71590207540277,126.23245376260375,123.32574823757764,126.06717681884766,9366600,0.0,0.0,0,0,0.0
2022-07-01,XLY,0.009293951,1.49,0.000554359704256057,1,0,0.019475417105850074,135.5651558527318,138.01655737950034,135.04337394489235,137.83934020996094,5667700,0.0,0.0,560,0,77190.03051757812
2022-08-01,IYR,0.005502267,2.23,-0.003751317132264377,-1,0,0.0,94.49211512020534,94.69120469610252,93.70523210615067,94.1318588256836,6820100,0.0,0.0,0,0,0.0
2022-08-01,SPY,0.008412349,2.23,-0.0008412349037826075,-1,0,0.0,398.30356564101714,402.4506439854526,397.573447887902,399.880615234375,69997500,0.0,0.0,0,0,0.0
2022-08-01,VOX,0.004655684,2.23,-0.004597900062799455,-1,0,0.0,94.9993868764174,96.48145398838248,94.50863687136612,95.61772918701172,207700,0.0,0.0,0,0,0.0
2022-08-01,XLB,0.0075004175,2.23,-0.0017531664110720172,-1,0,0.0,74.95884221804688,75.0166784758214,74.16838149203649,74.70820617675781,5205800,0.0,0.0,0,0,0.0
2022-08-01,XLE,0.004738026,2.23,-0.004515558108687402,-1,0,0.0,72.2145111106555,72.40188372998404,70.9871968662897,71.95218658447266,25665500,0.0,0.0,0,0,0.0
2022-08-01,XLF,0.00320945,2.23,-0.006044133892282845,-1,0,0.0,32.27116914484225,32.4934618751933,32.08753698156301,32.30982971191406,35131300,0.0,0.0,0,0,0.0
2022-08-01,XLI,0.007965682,2.23,-0.001287901867181064,-1,0,0.0,92.20994633896969,93.18987312650026,92.03530599467918,92.88909912109376,8599400,0.0,0.0,0,0,0.0
2022-08-01,XLK,0.012377627,2.23,0.003124043252319096,1,0,0.30151155867799345,140.70519179658186,143.0975423205215,140.3606246991482,141.6798553466797,6257900,0.0,0.0,288,0,40803.79833984375
2022-08-01,XLP,0.0083496,2.23,-0.0009039836935699,-1,0,0.0,70.96489657569481,72.17642665480948,70.93627901570467,71.94747161865234,13150400,0.0,0.0,0,0,0.0
2022-08-01,XLU,0.007893093,2.23,-0.0013604910112917437,-1,0,0.0,69.71011440696427,70.05998420514754,69.26567818444524,70.00325012207031,11574400,0.0,0.0,0,0,0.0
2022-08-01,XLV,0.009442898,2.23,0.00018931450322270255,1,0,0.5214208956080113,127.99203184701491,128.6919742487076,127.4670676289014,127.75871276855467,7665400,0.0,0.0,0,0,0.0
2022-08-01,XLY,0.0102251945,2.23,0.0009716105647385107,1,0,0.17706754571399527,160.3351059908763,163.4165849467704,159.5475057599055,161.10301208496094,8960900,0.0,0.0,560,0,90217.68676757812
2022-09-01,IYR,0.0051377793,2.63,-0.0038108121603727344,-1,0,0.0,88.89861388851119,89.62861618093498,87.99796960014126,89.52433013916016,7122900,0.0,0.0,0,0,0.0
2022-09-01,SPY,0.008135083,2.63,-0.0008135083131492141,-1,0,0.0,382.4746216582802,386.2614835107976,379.7001683366775,385.9110412597656,78740100,0.0,0.0,0,0,0.0
2022-09-01,VOX,0.0044368007,2.63,-0.004511790722608567,-1,0,0.0,92.22174347867724,93.05601702062556,91.42673083718252,92.98731231689452,113300,0.0,0.0,0,0,0.0
2022-09-01,XLB,0.0072639487,2.63,-0.0016846427693963054,-1,0,0.0,71.81627854692529,71.94159289540582,70.86194348188725,71.7391586303711,5898000,0.0,0.0,0,0,0.0
2022-09-01,XLE,0.00486088,2.63,-0.0040877115912735466,-1,0,0.0,74.30374793144424,74.58481402427833,72.53305013088927,73.56361389160156,28302100,0.0,0.0,0,0,0.0
2022-09-01,XLF,0.0030836775,2.63,-0.0058649139478802684,-1,0,0.0,31.807251570979897,32.08753513581613,31.42065329624892,32.03921127319336,40604600,0.0,0.0,0,0,0.0
2022-09-01,XLI,0.0077638463,2.63,-0.0011847451329231266,-1,0,0.0,89.57094728359144,90.34712829975894,89.18285677550769,90.28890991210938,8790000,0.0,0.0,0,0,0.0
2022-09-01,XLK,0.011953653,2.63,0.003005061391741037,1,0,0.07663229935716531,131.86435395608015,132.68149337103776,129.73782355250322,132.51412963867188,7994300,0.0,0.0,288,0,38164.0693359375
2022-09-01,XLP,0.008201621,2.63,-0.0007469709031283859,-1,0,0.0,69.50534815711993,70.28759306241838,69.23824120576708,70.13495635986328,15968200,0.0,0.0,0,0,0.0
2022-09-01,XLU,0.007882,2.63,-0.001066591497510672,-1,0,0.0,70.02216397919048,71.41219946949322,70.02216397919048,71.30818939208984,14080000,0.0,0.0,0,0,0.0
2022-09-01,XLV,0.009059687,2.63,0.00011109570041298832,1,0,0.7206824027616219,121.08982157235656,123.3354712313744,120.92455946294194,123.27713775634766,11212400,0.0,0.0,0,0,0.0
2022-09-01,XLY,0.009912057,2.63,0.0009634654037654396,1,0,0.20268529788121284,152.09486575696636,154.62501388493243,150.5590386380432,154.4970245361328,5971900,0.0,0.0,560,0,86518.33374023438
2022-10-03,IYR,0.0044765486,3.13,-0.003930422756820918,-1,0,0.0,79.18999207624331,79.91808252274681,77.87750112729852,79.45823669433594,9489600,0.0,0.0,0,0,0.0
2022-10-03,SPY,0.0076427013,3.13,-0.0007642701268196113,-1,0,0.0,352.9518158016127,360.25366191032737,351.12391562243903,358.3573303222656,89756500,0.0,0.0,0,0,0.0
2022-10-03,VOX,0.0038013281,3.13,-0.0046056432649493224,-1,0,0.0,82.01411232591475,83.80451240372408,81.5714264105783,83.37166595458984,343900,0.0,0.0,0,0,0.0
2022-10-03,XLB,0.006774544,3.13,-0.0016324276104569442,-1,0,0.0,66.9875401173744,68.57740303101379,66.60946341206721,68.07330322265625,9929000,0.0,0.0,0,0,0.0
2022-10-03,XLE,0.004371861,3.13,-0.004035110399127007,-1,0,0.0,70.66253966053439,72.44307014431128,70.54888601128688,72.0642318725586,34775300,0.0,0.0,0,0,0.0
2022-10-03,XLF,0.0026966361,3.13,-0.005710335262119771,-1,0,0.0,29.78853061829782,30.449202830039216,29.438762540755945,30.293750762939453,47086100,0.0,0.0,0,0,0.0
2022-10-03,XLI,0.0072113974,3.13,-0.001195573993027211,-1,0,0.0,81.65484549846359,83.84829580512343,81.40137804715384,83.19512939453125,8612500,0.0,0.0,0,0,0.0
2022-10-03,XLK,0.011300981,3.13,0.00289400964975357,1,0,0.43443554163374176,118.15572008392874,121.58038170056584,117.70173142280588,120.85991668701172,8666100,0.0,0.0,288,0,34807.656005859375
2022-10-03,XLP,0.0077650086,3.13,-0.0006419627927243717,-1,0,0.0,64.53255768818279,65.33909845913267,64.17729472264426,65.17586517333984,12703300,0.0,0.0,0,0,0.0
2022-10-03,XLU,0.0072848336,3.13,-0.0011221378110349185,-1,0,0.0,63.384891561625366,64.54634609681058,62.94696739091519,64.19409942626953,25447000,0.0,0.0,0,0,0.0
2022-10-03,XLV,0.008896632,3.13,0.0004896607249975198,1,0,0.39772816404727895,119.06413529805803,121.09424943667346,118.70301430892884,120.6355209350586,9326800,0.0,0.0,0,0,0.0
2022-10-03,XLY,0.00946277,3.13,0.0010557986795902245,1,0,0.16783629431897928,140.40690380051473,141.97552698326095,138.31539116984345,140.6732635498047,8645800,0.0,0.0,560,0,78777.02758789062
2022-11-01,IYR,0.004629949,3.72,-0.0042265387251973156,-1,0,0.0,81.30722504209842,81.5563051786944,80.13843853811379,80.31088256835938,5529200,0.0,0.0,0,0,0.0
2022-11-01,SPY,0.008051353,3.72,-0.0008051352575421337,-1,0,0.0,381.3576810572358,381.6020533766202,374.66187353998174,375.8641662597656,85407600,0.0,0.0,0,0,0.0
2022-11-01,VOX,0.003925188,3.72,-0.0049312998540699485,-1,0,0.0,84.11928930145683,84.60131796511956,82.39775085449219,82.39775085449219,165800,0.0,0.0,0,0,0.0
2022-11-01,XLB,0.00723101,3.72,-0.0016254777088761333,-1,0,0.0,72.89137685870466,72.9689255661178,71.39845514768425,71.99949645996094,11658800,0.0,0.0,0,0,0.0
2022-11-01,XLE,0.005642178,3.72,-0.003214309830218554,-1,0,0.0,86.66840186710965,86.70628641897333,85.54135993281812,86.06226348876953,21755400,0.0,0.0,0,0,0.0
2022-11-01,XLF,0.0033353167,3.72,-0.005521171167492867,-1,0,0.0,33.28620262562402,33.373644641448486,32.95586653320599,33.10160446166992,38946100,0.0,0.0,0,0,0.0
2022-11-01,XLI,0.007925028,3.72,-0.0009314598515629772,-1,0,0.0,92.66109878223352,92.77807804630616,91.31577774424656,91.89095306396484,9673000,0.0,0.0,0,0,0.0
2022-11-01,XLK,0.011661244,3.72,0.002804755792021751,1,0,0.4000039303046513,127.76846672916388,127.99545730492429,124.600402348265,125.14321899414062,4706600,0.0,0.0,288,0,36041.2470703125
2022-11-01,XLP,0.008220231,3.72,-0.0006362566724419597,-1,0,0.0,70.01508483830268,70.35114042626485,69.3717773805662,69.62142181396484,9535200,0.0,0.0,0,0,0.0
2022-11-01,XLU,0.0073552798,3.72,-0.0015012080781161789,-1,0,0.0,63.95611118396084,64.19411397829482,63.31826543833027,63.82283020019531,10739500,0.0,0.0,0,0,0.0
2022-11-01,XLV,0.009377454,3.72,0.0005209665745496746,1,0,0.41035236689745985,129.72223281290894,130.3664066625402,128.2582094598283,129.64414978027344,8033300,0.0,0.0,0,0,0.0
2022-11-01,XLY,0.009469994,3.72,0.000613506510853767,1,0,0.1896437027978887,144.51097865343,144.92533111244992,140.377299167979,140.65354919433594,6257300,0.0,0.0,560,0,78765.98754882812
2022-12-01,IYR,0.004977677,4.15,-0.004197578132152558,-1,0,0.0,86.26018306423069,86.6721322497592,84.62196857548737,85.32131958007812,8371800,0.0,0.0,0,0,0.0
2022-12-01,SPY,0.008341141,4.15,-0.0008341141045093547,-1,0,0.0,399.5682587162568,400.7705811988708,395.6387627810804,398.2095642089844,76398200,0.0,0.0,0,0,0.0
2022-12-01,VOX,0.004215223,4.15,-0.004960032366216184,-1,0,0.0,87.50334086654995,88.39854450193286,87.10001288638762,87.77879333496094,229500,0.0,0.0,0,0,0.0
2022-12-01,XLB,0.007879632,4.15,-0.0012956235557794581,-1,0,0.0,80.77283256884178,80.86008503411641,79.61920956946254,80.31719970703125,4107900,0.0,0.0,0,0,0.0
2022-12-01,XLE,0.0056871013,4.15,-0.0034881538711488257,-1,0,0.0,86.93358862834722,87.36925014681441,85.74972345020612,86.04331970214844,19451000,0.0,0.0,0,0,0.0
2022-12-01,XLF,0.0037319576,4.15,-0.005443297512829305,-1,0,0.0,35.45282384747198,35.45282384747198,34.80186574358254,35.07390594482422,58157600,0.0,0.0,0,0,0.0
2022-12-01,XLI,0.0083488645,4.15,-0.0008263906463980685,-1,0,0.0,99.53389750573616,99.7873649529996,98.43230071352882,99.19269561767578,13848600,0.0,0.0,0,0,0.0
2022-12-01,XLK,0.011973411,4.15,0.0027981556951999654,1,0,0.31911925514264516,134.31181909552666,135.01254872941368,132.7129911363055,134.37103271484375,7582900,0.0,0.0,288,0,38698.857421875
2022-12-01,XLP,0.008542462,4.15,-0.0006327928975224505,-1,0,0.0,73.98055606528615,74.06696721203868,73.47166356327266,73.77891540527344,10215700,0.0,0.0,0,0,0.0
2022-12-01,XLU,0.007733254,4.15,-0.0014420009218156348,-1,0,0.0,68.66856108040287,69.03032996297446,67.77367554564943,67.94503784179688,15353100,0.0,0.0,0,0,0.0
2022-12-01,XLV,0.009610079,4.15,0.0004348240792751302,1,0,0.15561030615398727,136.4664954611087,136.79833715951426,135.34406869135148,136.07608032226562,15140200,0.0,0.0,0,0,0.0
2022-12-01,XLY,0.009502868,4.15,0.00032761301845312014,1,0,0.5252704387033676,144.73789453253815,145.33969536387505,143.09032983817642,144.18540954589844,4827000,0.0,0.0,560,0,80743.82934570312
2023-01-03,IYR,0.004745053,4.25,-0.004103475715965033,-1,0,0.0,82.12736173251818,82.75569166446026,80.63870573415626,81.52803039550781,8371700,0.0,0.0,0,0,0.0
2023-01-03,SPY,0.008044117,4.25,-0.0008044117130339146,-1,0,0.0,377.442796257539,379.46566809633134,371.0206531555757,373.956787109375,74850700,0.0,0.0,0,0,0.0
2023-01-03,VOX,0.003869638,4.25,-0.0049788907635957,-1,0,0.0,82.13293174350413,82.93158086421364,81.29483461596583,82.01461029052734,227000,0.0,0.0,0,0,0.0
2023-01-03,XLB,0.007597593,4.25,-0.0012509357184171677,-1,0,0.0,75.91993252913244,76.41754631896933,75.02228182736167,75.71503448486328,5342000,0.0,0.0,0,0,0.0
2023-01-03,XLE,0.0055281534,4.25,-0.003320375457406044,-1,0,0.0,83.16910860904967,83.59012346878811,79.7531663793225,80.75785827636719,26541400,0.0,0.0,0,0,0.0
2023-01-03,XLF,0.0034797324,4.25,-0.005368796410039067,-1,0,0.0,33.6806868401077,33.91532523525723,33.30917169669254,33.5535888671875,37396500,0.0,0.0,0,0,0.0
2023-01-03,XLI,0.008179962,4.25,-0.0006685671396553516,-1,0,0.0,96.75696274087257,96.91368949289156,95.51297590757888,96.40433502197266,11407700,0.0,0.0,0,0,0.0
2023-01-03,XLK,0.011545454,4.25,0.0026969253085553646,1,0,0.33473496072707365,124.48307543082736,125.30458440197036,121.12776366335002,121.99876403808594,7598100,0.0,0.0,288,0,35135.64404296875
2023-01-03,XLP,0.008384568,4.25,-0.0004639611579477787,-1,0,0.0,72.1321404510384,72.16115810209652,71.09739890312358,71.82268524169922,14433300,0.0,0.0,0,0,0.0
2023-01-03,XLU,0.0076791365,4.25,-0.0011693923734128475,-1,0,0.0,67.85790416459118,68.08826159679906,66.74453919971154,67.66594696044922,12887100,0.0,0.0,0,0,0.0
2023-01-03,XLV,0.009485273,4.25,0.0006367438472807407,1,0,0.17075392455587204,133.2456942441721,133.60830276007454,131.74622548394225,132.75567626953125,7239200,0.0,0.0,0,0,0.0
